# STIP-format-1.0
# source: "fi2_xvid.avi" frame-width:360 frame-height:288 frame-offset:0
# point-type x y t sigma2 tau2 detector-confidence dscr-hog(72) dscr-hof(90)
5	91	48	7	4	2	4.84939e-005	0	0	1	0	0	0	1	0	0.0578885	0.0251085	0.841941	0.075062	0.0952083	0.0442086	0.778804	0.0817794	0.371147	0.13994	0.423158	0.0657562	0.522919	0.131819	0.257788	0.0874744	0	0	1	0	0	0	1	0	0.0882806	0.0827209	0.785579	0.0434192	0.114853	0.121841	0.745465	0.0178414	0.199684	0.0871999	0.252014	0.461101	0.153623	0.111335	0.504814	0.230228	0	0	1	0	0	0	1	0	0.0303868	0.0543072	0.892037	0.0232686	0.0382389	0.0919868	0.842395	0.0273791	0.0310747	0.11484	0.451596	0.402489	0.0368277	0.24424	0.582067	0.136865	0.0760778	0.101437	0.404903	0.309383	0.108199	0	0.353057	0.186391	0.146943	0.313609	0.0845309	0.0676247	0.543533	0.170752	0.133559	0	0.289941	0.272189	0.061144	0.376726	0.0236686	0.182587	0.573964	0.140321	0.079459	0	0.00986193	0.329389	0.00394477	0.656805	0	0.245139	0.306002	0.408284	0.0405748	0	0.254438	0.0927022	0.240631	0.412229	0	0.160609	0.584954	0.129332	0.125106	0	0.153846	0.309665	0.0710059	0.465483	0	0.268808	0.661031	0.0532544	0.0169062	0	0.00295858	0.333333	0	0.663708	0	0.21978	0.424345	0.289941	0.0659341	0	0.343195	0.0877712	0.245562	0.323471	0	0.21978	0.648352	0.0659341	0.0659341	0	0.198225	0.250493	0.100592	0.45069	0	0.285714	0.661031	0.0532544	0	0	0.00295858	0.333333	0	0.663708	
5	136	48	7	4	2	5.76193e-005	0	0	1	0	0	0	1	0	0.066749	0.080225	0.818278	0.0347484	0.113153	0.0930611	0.731466	0.06232	0.0653246	0.134761	0.317875	0.482039	0.055782	0.170633	0.538369	0.235216	0	0	1	0	0	0	1	0	0.06262	0.0414317	0.826041	0.0699073	0.143635	0.0513153	0.668782	0.136267	0.0181165	0.491936	0.472376	0.0175718	0.0848293	0.628725	0.254677	0.0317689	0	0	1	0	0	0	1	0	0.102205	0.0641384	0.72336	0.110296	0.191844	0.15096	0.530077	0.127119	0.102497	0.636734	0.254287	0.00648257	0.309431	0.682409	0.00707763	0.00108202	0.0507185	0.0845309	0.350803	0.363483	0.150465	0.0246548	0.331361	0.14497	0.188363	0.310651	0	0.108199	0.564666	0.14962	0.177515	0	0.177515	0.185404	0.147929	0.489152	0	0.285714	0.566357	0.147929	0	0	0.0364892	0.333333	0	0.630178	0.0422654	0.0422654	0.390533	0.391378	0.133559	0	0.29783	0.171598	0.161736	0.368836	0	0.0879121	0.580727	0.133559	0.197802	0	0.226824	0.304734	0.0285996	0.439842	0	0.285714	0.645816	0.06847	0	0	0.00986193	0.298817	0.0345168	0.656805	0	0	0.462384	0.319527	0.21809	0.0246548	0.357002	0.176529	0.13215	0.309665	0	0.0540997	0.525782	0.188504	0.231615	0	0.271203	0.161736	0.171598	0.395464	0	0.268808	0.586644	0.127642	0.0169062	0	0.0641026	0.333333	0	0.602564	
5	129	49	7	4	2	4.25495e-005	0	0	1	0	0	0	1	0	0.0657169	0.0558756	0.814864	0.063543	0.150745	0.0994046	0.645223	0.104628	0.222387	0.131378	0.419925	0.22631	0.206127	0.387804	0.312514	0.0935553	0	0	1	0	0	0	1	0	0.0907667	0.104691	0.712735	0.0918067	0.155432	0.148147	0.580453	0.115968	0.0458941	0.13038	0.394861	0.428865	0.0322915	0.174338	0.561912	0.231458	0	0	1	0	0	0	1	0	0.0794363	0.101032	0.731142	0.0883901	0.182069	0.130672	0.525512	0.161747	0.0113268	0.411449	0.558348	0.0188757	0.0622938	0.601068	0.292618	0.0440198	0	0.0608622	0.384615	0.32967	0.224852	0.0157791	0.333333	0.175542	0.157791	0.317554	0	0.201183	0.571429	0.142857	0.0845309	0	0.213018	0.193294	0.140039	0.453649	0	0.272189	0.579882	0.134404	0.0135249	0	0	0.333333	0	0.666667	0.0676247	0.0388842	0.384615	0.336433	0.172443	0.00788955	0.257396	0.142998	0.190335	0.401381	0	0.10989	0.590871	0.123415	0.175824	0	0.159763	0.259369	0.0739645	0.506903	0	0.285714	0.606086	0.108199	0	0	0.0345168	0.327416	0.00591716	0.63215	0	0.0422654	0.434489	0.367709	0.155537	0	0.404339	0.186391	0.146943	0.262327	0	0.10989	0.596788	0.117498	0.175824	0	0.212032	0.257396	0.0759369	0.454635	0	0.285714	0.637363	0.0769231	0	0	0.00887574	0.303748	0.0295858	0.657791	
5	330	49	7	4	2	2.97602e-005	0	0	1	0	0	0	1	0	0.04946	0.0113497	0.883958	0.055232	0.0977808	0.0221407	0.801075	0.0790037	0.452727	0.241637	0.210822	0.0948145	0.830442	0.0498314	0.025215	0.0945116	0	0	1	0	0	0	1	0	0.130517	0.0312283	0.721416	0.116839	0.215195	0.0364082	0.617478	0.130919	0.588609	0.120736	0.237748	0.0529074	0.788873	0.0241798	0.0798799	0.107068	0	0	0.989509	0.0104908	0	0	0.989893	0.0101071	0.16068	0.0303667	0.679215	0.129738	0.233286	0.0559101	0.532514	0.17829	0.481117	0.0708067	0.390602	0.0574739	0.562196	0.225268	0.111818	0.100718	0.0101437	0.197802	0.395604	0.328825	0.0676247	0.140039	0.293886	0.211045	0.148915	0.206114	0.00507185	0.175824	0.364328	0.344886	0.10989	0.102564	0.262327	0.137081	0.196252	0.301775	0	0.153846	0.489434	0.224852	0.131868	0	0.0927022	0.258383	0.0749507	0.573964	0.0642434	0.0997464	0.384615	0.32967	0.121724	0.156805	0.130178	0.271203	0.0719921	0.369822	0	0.0135249	0.624683	0.0896027	0.272189	0.061144	0	0.325444	0.00788955	0.605523	0	0.128487	0.549451	0.164835	0.157227	0	0	0.333333	0	0.666667	0.180051	0.150465	0.185968	0.426036	0.057481	0.197239	0.242604	0.224852	0.148915	0.186391	0.189349	0.107354	0.385461	0.152156	0.16568	0.220907	0.0591716	0.230769	0.0838264	0.405325	0.196112	0.206255	0.450549	0.103973	0.0431107	0.128205	0.0315582	0.285996	0.0887574	0.465483	
5	194	58	7	4	2	3.37539e-005	0.609858	0.0837933	0.192569	0.113779	0.744349	0.116633	0.0294322	0.109585	0.345957	0.0567728	0.275875	0.321395	0.612787	0.120104	0.091561	0.175548	0.00193139	0.00142958	0.5799	0.416739	0.000539106	0.169987	0.668821	0.160653	0.698002	0.130538	0.140974	0.0304854	0.768657	0.172644	0.0456623	0.0130365	0.343379	0.266165	0.257223	0.133233	0.457233	0.332074	0.145388	0.0653048	0.000141424	0.0896392	0.841108	0.0691117	0.00847565	0.215403	0.742182	0.03394	0.61835	0.219164	0.162487	0	0.65417	0.218226	0.127604	0	0.694232	0.305768	0	0	0.70927	0.288982	0.00132943	0.00041872	0.00322043	0.638244	0.351939	0.0065968	0.0671629	0.766169	0.155673	0.010995	0	0.0726965	0.473373	0.240913	0.213018	0	0.336292	0.10355	0.229783	0.330375	0	0.258664	0.536771	0.177515	0.0270499	0	0.131164	0.282051	0.0512821	0.535503	0	0.334742	0.622992	0.0422654	0	0	0.0197239	0.333333	0.00493097	0.642012	0	0.0202874	0.482671	0.231615	0.265427	0.0502959	0.385602	0.0976331	0.2357	0.230769	0	0.238377	0.640744	0.0735418	0.0473373	0.0197239	0	0.316568	0.0167653	0.646943	0	0.308538	0.686391	0.00507185	0	0	0.0650888	0.333333	0	0.601578	0.0659341	0.126796	0.43787	0.276416	0.0929839	0.189349	0.259369	0.189349	0.149901	0.212032	0.0202874	0.197802	0.446323	0.267963	0.0676247	0.0463511	0.127219	0.18146	0.190335	0.454635	0.00422654	0.243449	0.708369	0.043956	0	0	0.157791	0.30572	0.0710059	0.465483	
5	44	61	7	4	2	1.50227e-006	0.791767	0.119093	0.0698096	0.0193312	0.771088	0.155802	0.0522708	0.0208393	0.734798	0.0997356	0.112784	0.0526816	0.655098	0.0676638	0.124036	0.153202	0.838046	0.0979036	0.0312572	0.0327928	0.804725	0.0788869	0.027886	0.0885019	0.663011	0.102954	0.173672	0.0603634	0.595932	0.22711	0.0437408	0.133217	0.511416	0.123245	0.0996008	0.265738	0.515017	0.0783428	0.0234316	0.383209	0.645228	0.260652	0.0398163	0.054303	0.653735	0.227133	0.0128121	0.10632	0.21587	0.243172	0.291616	0.249342	0.273353	0.27312	0.241843	0.211684	0.217872	0.128229	0.245713	0.408186	0.366564	0.0896309	0.136683	0.407121	0.396791	0.467148	0.071732	0.0643293	0.491325	0.293757	0.090392	0.124526	0	0.0591716	0.459003	0.211327	0.270499	0	0.140039	0.215976	0.066075	0.577909	0	0.258664	0.3153	0.361792	0.0642434	0	0.106509	0.147929	0.142012	0.60355	0	0.224852	0.25951	0.454776	0.0608622	0	0.169625	0.150888	0.182446	0.497041	0	0.179205	0.430262	0.284024	0.106509	0.00986193	0.190335	0.192308	0.141026	0.466469	0	0.147084	0.306847	0.407439	0.138631	0	0.0147929	0.17357	0.159763	0.651874	0	0.0879121	0.432798	0.281488	0.197802	0	0.0197239	0.159763	0.17357	0.646943	0	0.19104	0.385461	0.328825	0.0946746	0	0.126233	0.263314	0.0700197	0.540434	0	0.285714	0.366864	0.347422	0	0	0	0.278107	0.0552268	0.666667	0	0.0879121	0.395604	0.318681	0.197802	0	0	0.186391	0.146943	0.666667	
5	98	61	7	4	2	1.23578e-005	0.137327	0.0588206	0.248478	0.555374	0.12453	0.087853	0.507836	0.279781	0.0408335	0.0348539	0.683447	0.240866	0.0513334	0.211881	0.505438	0.231348	0.0107761	0.00506626	0.926206	0.0579518	0.00401339	0.142364	0.82872	0.0249027	0.0277911	0.112147	0.444892	0.415169	0.0289971	0.271022	0.554754	0.145227	0.0176823	0.0535478	0.843158	0.0856121	0.0392312	0.33387	0.584145	0.0427541	0.000160064	0.00144713	0.996875	0.00151739	0.00530233	0.125993	0.856655	0.0120497	0.00487023	0.719707	0.271493	0.00392982	0.0543559	0.663313	0.251185	0.0311466	0.00884023	0.355932	0.619683	0.015545	0.0296229	0.580829	0.226902	0.162645	0.000121977	0.137334	0.862034	0.000510776	0.0080402	0.184315	0.577113	0.230532	0	0.108199	0.549451	0.164835	0.177515	0	0.199211	0.284024	0.0670611	0.449704	0	0.260355	0.624683	0.0896027	0.0253593	0	0	0.333333	0	0.666667	0.0760778	0.0997464	0.440406	0.27388	0.10989	0	0	0.333333	0	0.666667	0	0.251902	0.655114	0.0591716	0.0338123	0	0.110454	0.313609	0.0670611	0.508876	0	0.285714	0.658495	0.0557904	0	0	0.00986193	0.333333	0	0.656805	0	0.251902	0.626374	0.121724	0	0	0.0197239	0.308679	0.0246548	0.646943	0	0.241758	0.650042	0.0642434	0.043956	0	0.209073	0.21499	0.118343	0.457594	0	0.268808	0.623838	0.090448	0.0169062	0	0	0.333333	0	0.666667	0	0.245139	0.554522	0.166526	0.0338123	0	0	0.328402	0.0128205	0.658777	
5	184	80	7	4	2	1.05739e-006	0	0	0.994377	0.00562347	0.000442554	0.000816366	0.998091	0.000649589	0.0623994	0.261727	0.408226	0.267648	0.0029664	0.342395	0.654639	0	0.516915	0.337678	0.0504569	0.0949505	0.124142	0.576148	0.27004	0.0296699	0	0	0.98104	0.01896	0.000107519	0	0.999589	0.000303952	0.0118391	0.111962	0.462399	0.4138	0.000102579	0.134688	0.862454	0.00275474	0.352503	0.103351	0.0733781	0.470768	0.014668	0.173085	0.515176	0.297072	0	0	0.967143	0.0328575	0	0.00415179	0.995848	0	0.0587063	0	0.38094	0.560354	0.00101249	0.00182452	0.863794	0.133369	0.433567	0.000430573	0.00811341	0.557889	0.0255011	0.00279697	0.0708477	0.900854	0.0135249	0.316145	0.595943	0.0743872	0	0	0	0.317554	0.0157791	0.666667	0.00676247	0.400676	0.489434	0.0819949	0.0211327	0	0	0.333333	0.105523	0.561144	0	0.367709	0.615385	0.0169062	0	0.0118343	0.0315582	0.424063	0.22288	0.309665	0	0.312764	0.639899	0.0473373	0	0	0.0236686	0.333333	0	0.642998	0	0.411665	0.5765	0.0118343	0	0.000986193	0.0216963	0.333333	0.081854	0.56213	0	0.320372	0.679628	0	0	0.0108481	0.141026	0.39645	0.116371	0.335306	0	0.277261	0.712595	0.0101437	0	0	0.0512821	0.333333	0	0.615385	0	0.361792	0.638208	0	0	0.00493097	0.0404339	0.325444	0.0453649	0.583826	0	0.32798	0.626374	0.0456467	0	0.0246548	0.0690335	0.317554	0.270217	0.31854	
5	195	80	7	4	2	1.23167e-006	0	0	0.969762	0.0302381	0	0.000548341	0.999452	0	0.0294372	0	0.442815	0.527748	0.000558534	0.000467133	0.943125	0.0558495	0.357634	0.00918394	0.032434	0.600748	0.0121006	0.0206061	0.21382	0.753474	0	0	0.963764	0.0362355	0	0.00682309	0.993004	0.000173176	0.0735699	0	0.319941	0.606489	0.0102593	0.00216634	0.680302	0.307272	0.547602	0	0.00756007	0.444838	0.155806	0.00154958	0	0.842645	0	0	0.986635	0.0133655	0	0	0.996392	0.00360768	0.0492281	0.00329048	0.388018	0.559463	0.0723071	0.00478688	0.452187	0.470719	0.674726	0	0.0407058	0.284568	0.49789	0	0.0199255	0.482184	0	0.312764	0.633136	0.0540997	0	0	0.0197239	0.333333	0	0.646943	0	0.411665	0.570583	0.0177515	0	0	0.0197239	0.333333	0.081854	0.565089	0	0.318681	0.681319	0	0	0.00887574	0.138067	0.39645	0.108481	0.348126	0	0.285714	0.704142	0.0101437	0	0	0.0512821	0.333333	0	0.615385	0	0.370245	0.629755	0	0	0.00493097	0.0364892	0.32643	0.0493097	0.58284	0	0.330516	0.639053	0.0304311	0	0.0246548	0.0788955	0.322485	0.265286	0.308679	0	0.251902	0.673711	0.0743872	0	0	0.186391	0.278107	0.106509	0.428994	0.0245139	0.289941	0.640744	0.0448014	0	0	0.142998	0.349112	0.0897436	0.418146	0.046492	0.306847	0.415892	0.230769	0	0	0.108481	0.328402	0.119329	0.443787	
5	168	93	7	4	2	9.78705e-007	0.423685	0.126045	0.124507	0.325763	0.098397	0.19019	0.704172	0.00724124	0.112484	0.210315	0.598504	0.0786977	0.010952	0.150717	0.755155	0.0831754	0.142785	0.114015	0.530767	0.212432	0	0.0374532	0.883538	0.079009	0.71184	0.0617111	0.0277946	0.198654	0.156146	0.314661	0.529001	0.000190806	0.375495	0.240603	0.312306	0.0715963	0.122273	0.380746	0.436051	0.0609302	0.0555161	0.022904	0.600044	0.321536	0	0.0848325	0.884358	0.030809	0.618897	0.32744	0.0178386	0.0358241	0.129381	0.637346	0.228222	0.00505082	0.658063	0.121905	0.0839154	0.136117	0.481951	0.338233	0.127218	0.0525992	0.109586	0.23191	0.434379	0.224125	0.0383708	0.280014	0.483325	0.198289	0.0633981	0.316145	0.485207	0.0972105	0.0380389	0	0	0.313609	0.0848126	0.601578	0.0422654	0.160609	0.742181	0	0.0549451	0	0.0118343	0.193294	0.522682	0.272189	0	0.0929839	0.851226	0.0422654	0.0135249	0.0295858	0.0433925	0.166667	0.643984	0.116371	0.00422654	0.400676	0.489434	0.0845309	0.0211327	0	0	0.333333	0.158777	0.50789	0	0.350803	0.632291	0.0169062	0	0	0.056213	0.390533	0.281065	0.272189	0	0.325444	0.665258	0	0.00929839	0.0295858	0.255424	0.324458	0.333333	0.0571992	0	0.41082	0.555368	0.0295858	0.00422654	0	0.0157791	0.333333	0.081854	0.569034	0	0.32967	0.67033	0	0	0.0197239	0.091716	0.419132	0.106509	0.362919	0	0.394759	0.605241	0	0	0.0147929	0.109467	0.351085	0.307692	0.216963	
